case_id,coil_category,header_type,feed_type,special_feature,pdf_file,json_file,pdf_label,label_family,pdf_value_in,pdf_sources,json_path,json_value,difference_in,status,confidence,mapping_basis,notes
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,R2,R,0.63,pdf_callout,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,R4,R,2.75,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,RB,RB,1.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,RF,RF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,S,S,-0.25,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,S1,S,-0.25,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,SL,SL,8,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,SL2,SL,8,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,SL3,SL,6.56,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0008,HGRH,Header 2,Non-Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CD,CD,3.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CH,CH,13.25,pdf_callout;pdf_dimension_table,PhysicalData.finHeight + 1.25,13.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,"HGRH/new-schema casing height offset is observed, not confirmed."
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,CL,CL,27,pdf_callout;pdf_dimension_table,PhysicalData.finLength + 3.0,27,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema casing length offset is consistently observed in the locked HGRH cases.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HD,HD,3,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,HF,HF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,OAL,OAL,25.75,pdf_callout;pdf_dimension_table,PhysicalData.finLength + observed_offset,25.75,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema offset is observed but not confirmed as a rule.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,RB,RB,1.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,RF,RF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,SL,SL,3,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0010,HGRH,Header 1,Single Feed,None,RHHGRC-1.pdf,RHHGRC-1.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,BF,BF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,CD,CD,3.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,CH,CH,27.25,pdf_callout;pdf_dimension_table,PhysicalData.finHeight + 1.25,27.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,"HGRH/new-schema casing height offset is observed, not confirmed."
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,CL,CL,37,pdf_callout;pdf_dimension_table,PhysicalData.finLength + 3.0,37,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema casing length offset is consistently observed in the locked HGRH cases.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,HD,HD,3.5,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,HD2,HD,3.5,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,HF,HF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,I,I,2,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,I1,I,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,O,O,2,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,O2,O,2,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,OAL,OAL,39.25,pdf_callout;pdf_dimension_table,PhysicalData.finLength + observed_offset,39.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,HGRH/new-schema offset is observed but not confirmed as a rule.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,R,R,1.88,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,R2,R,1.88,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,RB,RB,1.75,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,RF,RF,1.5,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,S,S,0.63,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,S,S,0.63,pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,S1,S,0.63,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,S1,S,0.63,pdf_callout,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,SL,SL,8,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,SL1,SL,4.13,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,SL2,SL,8,pdf_callout,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0012,HGRH,Header 1,Non-Single Feed,None,RHHGRC-2.pdf,RHHGRC-2.json,TF,TF,0.63,pdf_callout;pdf_dimension_table,PhysicalData.connectionSize,0.625,0.005,UNCERTAIN,LOW,numeric_match_without_semantic_field,"HGRH schema exposes connectionSize, but not explicit drawing/header location fields; do not treat as confirmed."
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,HD2,HD,,,Geometry.HD2,5,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,I,I,2.31,pdf_callout;pdf_dimension_table,Geometry.I,4.437,2.127,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,I,I,2.31,,Geometry.I,4.437,2.127,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,O,O,2.31,pdf_callout;pdf_dimension_table,Geometry.O,4.437,2.127,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,O,O,2.31,,Geometry.O,4.437,2.127,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,OAL,OAL,17.38,pdf_callout;pdf_dimension_table,Geometry.CL + Geometry.RB,17.375,0.005,DERIVED_CANDIDATE,MEDIUM,observed_formula,Observed on PHWC/CWC style water cases.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,OAL,OAL,17.38,pdf_callout;pdf_dimension_table,Geometry.OAL,0,17.38,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,OAL,OAL,17.38,,Geometry.OAL,0,17.38,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,R,R,1.63,pdf_callout;pdf_dimension_table,Geometry.R,2.0625,0.4325,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,R,R,1.63,,Geometry.R,2.0625,0.4325,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,S,S,1.63,pdf_callout;pdf_dimension_table,Geometry.S,2.0625,0.4325,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,S,S,1.63,,Geometry.S,2.0625,0.4325,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,SL,SL,12,pdf_dimension_table,Geometry.SL,4,8,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0005,HWC,Header 1,NOT_APPLICABLE,None,PHWC-1.pdf,PHWC-1.txt,SL2,SL,,,Geometry.SL2,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,12,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,HD2,HD,,,Geometry.HD2,5,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,I,I,1,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,I,I,1,pdf_callout;pdf_dimension_table,Geometry.I,4.437,3.437,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,I,I,1,,Geometry.I,4.437,3.437,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,O,O,1,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,O,O,1,pdf_callout;pdf_dimension_table,Geometry.O,4.437,3.437,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,O,O,1,,Geometry.O,4.437,3.437,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,OAL,OAL,14.75,pdf_callout;pdf_dimension_table,Geometry.FL + Geometry.RB,14.75,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,Observed on HHWC-style cases.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,OAL,OAL,14.75,pdf_callout;pdf_dimension_table,Geometry.OAL,0,14.75,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,OAL,OAL,14.75,,Geometry.OAL,0,14.75,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,R,R,1.66,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,R,R,1.66,pdf_callout;pdf_dimension_table,Geometry.R,2.0625,0.4025,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,R,R,1.66,,Geometry.R,2.0625,0.4025,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,S,S,1.66,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,S,S,1.66,pdf_callout;pdf_dimension_table,Geometry.S,2.0625,0.4025,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,S,S,1.66,,Geometry.S,2.0625,0.4025,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,SL,SL,12,pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,SL,SL,12,pdf_dimension_table,Geometry.SL,4,8,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0006,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,SL2,SL,,,Geometry.SL2,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,12,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,HD2,HD,,,Geometry.HD2,5,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,I,I,1,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,I,I,1,pdf_callout;pdf_dimension_table,Geometry.I,4.437,3.437,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,I,I,1,,Geometry.I,4.437,3.437,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,O,O,1,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,O,O,1,pdf_callout;pdf_dimension_table,Geometry.O,4.437,3.437,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,O,O,1,,Geometry.O,4.437,3.437,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,OAL,OAL,32.25,pdf_callout;pdf_dimension_table,Geometry.FL + Geometry.RB,32.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,Observed on HHWC-style cases.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,OAL,OAL,32.25,pdf_callout;pdf_dimension_table,Geometry.OAL,0,32.25,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,OAL,OAL,32.25,,Geometry.OAL,0,32.25,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,R,R,1.66,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,R,R,1.66,pdf_callout;pdf_dimension_table,Geometry.R,2.0625,0.4025,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,R,R,1.66,,Geometry.R,2.0625,0.4025,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0015,HWC,Header 1,NOT_APPLICABLE,None,HHWC-1.pdf,HHWC-1.txt,S,S,1.66,pdf_callout;pdf_dimension_table,,,,PDF_ONLY,LOW,pdf_label_without_confirmed_json_source,No prioritized JSON path or derived rule matched this PDF value within 0.01 in.
